OBJECTID,stop_UID,stop_agency,stop_id,route_id
691,NCTD_20939,NCTD,20939,318
692,NCTD_20941,NCTD,20941,306
693,NCTD_20942,NCTD,20942,306
694,NCTD_20942,NCTD,20942,318
695,NCTD_20943,NCTD,20943,306
696,NCTD_20944,NCTD,20944,306
697,NCTD_20945,NCTD,20945,332
698,NCTD_20946,NCTD,20946,318
699,NCTD_20947,NCTD,20947,304
700,NCTD_20947,NCTD,20947,604
701,NCTD_20948,NCTD,20948,304
702,NCTD_20948,NCTD,20948,604
703,NCTD_20949,NCTD,20949,304
704,NCTD_20949,NCTD,20949,604
705,NCTD_20962,NCTD,20962,354
706,NCTD_20962,NCTD,20962,356
707,NCTD_20964,NCTD,20964,355
708,NCTD_20964,NCTD,20964,358
709,NCTD_20964,NCTD,20964,359
710,NCTD_20967,NCTD,20967,388
711,NCTD_20971,NCTD,20971,350
712,NCTD_20972,NCTD,20972,350
713,NCTD_20976,NCTD,20976,388
714,NCTD_20978,NCTD,20978,350
715,NCTD_20980,NCTD,20980,354
716,NCTD_20980,NCTD,20980,652
717,NCTD_20981,NCTD,20981,371
718,NCTD_20982,NCTD,20982,388
719,NCTD_20983,NCTD,20983,388
720,NCTD_20991,NCTD,20991,395
721,NCTD_20992,NCTD,20992,395
722,NCTD_20996,NCTD,20996,392
723,NCTD_20996,NCTD,20996,395
724,NCTD_20999,NCTD,20999,301
725,NCTD_20999,NCTD,20999,302
726,NCTD_20999,NCTD,20999,318
727,NCTD_21003,NCTD,21003,301
728,NCTD_21003,NCTD,21003,302
729,NCTD_21003,NCTD,21003,318
730,NCTD_21005,NCTD,21005,301
731,NCTD_21005,NCTD,21005,302
732,NCTD_21005,NCTD,21005,318
733,NCTD_21008,NCTD,21008,301
734,NCTD_21008,NCTD,21008,302
735,NCTD_21008,NCTD,21008,318
736,NCTD_21013,NCTD,21013,301
737,NCTD_21013,NCTD,21013,302
738,NCTD_21015,NCTD,21015,301
739,NCTD_21015,NCTD,21015,302
740,NCTD_21019,NCTD,21019,313
741,NCTD_21023,NCTD,21023,313
742,NCTD_21024,NCTD,21024,392
743,NCTD_21031,NCTD,21031,313
744,NCTD_21032,NCTD,21032,301
745,NCTD_21033,NCTD,21033,325
746,NCTD_21038,NCTD,21038,325
747,NCTD_21042,NCTD,21042,315
748,NCTD_21042,NCTD,21042,325
749,NCTD_21043,NCTD,21043,325
750,NCTD_21044,NCTD,21044,325
751,NCTD_21046,NCTD,21046,311
752,NCTD_21050,NCTD,21050,301
753,NCTD_21051,NCTD,21051,309
754,NCTD_21053,NCTD,21053,309
755,NCTD_21054,NCTD,21054,301
756,NCTD_21055,NCTD,21055,309
757,NCTD_21055,NCTD,21055,311
758,NCTD_21058,NCTD,21058,309
759,NCTD_21059,NCTD,21059,309
760,NCTD_21060,NCTD,21060,309
761,NCTD_21066,NCTD,21066,309
762,NCTD_21067,NCTD,21067,303
763,NCTD_21067,NCTD,21067,311
764,NCTD_21068,NCTD,21068,309
765,NCTD_21070,NCTD,21070,623
766,NCTD_21071,NCTD,21071,303
767,NCTD_21071,NCTD,21071,309
768,NCTD_21071,NCTD,21071,311
769,NCTD_21072,NCTD,21072,309
770,NCTD_21072,NCTD,21072,623
771,NCTD_21073,NCTD,21073,311
772,NCTD_21073,NCTD,21073,313
773,NCTD_21074,NCTD,21074,301
774,NCTD_21076,NCTD,21076,313
775,NCTD_21078,NCTD,21078,309
776,NCTD_21078,NCTD,21078,623
777,NCTD_21079,NCTD,21079,315
778,NCTD_21080,NCTD,21080,315
779,NCTD_21082,NCTD,21082,315
780,NCTD_21083,NCTD,21083,309
781,NCTD_21083,NCTD,21083,623
782,NCTD_21085,NCTD,21085,301
783,NCTD_21086,NCTD,21086,302
784,NCTD_21086,NCTD,21086,315
785,NCTD_21086,NCTD,21086,325
786,NCTD_21087,NCTD,21087,315
787,NCTD_21087,NCTD,21087,392
788,NCTD_21090,NCTD,21090,302
789,NCTD_21090,NCTD,21090,315
790,NCTD_21090,NCTD,21090,325
791,NCTD_21091,NCTD,21091,302
792,NCTD_21091,NCTD,21091,315
793,NCTD_21091,NCTD,21091,325
794,NCTD_21093,NCTD,21093,301
795,NCTD_21098,NCTD,21098,301
796,NCTD_21102,NCTD,21102,301
797,NCTD_21108,NCTD,21108,315
798,NCTD_21109,NCTD,21109,303
799,NCTD_21114,NCTD,21114,309
800,NCTD_21114,NCTD,21114,311
801,NCTD_21114,NCTD,21114,315
802,NCTD_21115,NCTD,21115,309
803,NCTD_21115,NCTD,21115,311
804,NCTD_21115,NCTD,21115,315
805,NCTD_21116,NCTD,21116,309
806,NCTD_21116,NCTD,21116,311
807,NCTD_21116,NCTD,21116,315
808,NCTD_21119,NCTD,21119,309
809,NCTD_21119,NCTD,21119,311
810,NCTD_21119,NCTD,21119,315
811,NCTD_21120,NCTD,21120,303
812,NCTD_21120,NCTD,21120,309
813,NCTD_21120,NCTD,21120,313
814,NCTD_21120,NCTD,21120,315
815,NCTD_21123,NCTD,21123,304
816,NCTD_21123,NCTD,21123,604
817,NCTD_21124,NCTD,21124,303
818,NCTD_21124,NCTD,21124,309
819,NCTD_21124,NCTD,21124,313
820,NCTD_21124,NCTD,21124,315
821,NCTD_21125,NCTD,21125,315
822,NCTD_21125,NCTD,21125,325
823,NCTD_21126,NCTD,21126,315
824,NCTD_21126,NCTD,21126,325
825,NCTD_21127,NCTD,21127,304
826,NCTD_21128,NCTD,21128,309
827,NCTD_21128,NCTD,21128,609
828,NCTD_21129,NCTD,21129,304
829,NCTD_21131,NCTD,21131,304
830,NCTD_21133,NCTD,21133,323
831,NCTD_21133,NCTD,21133,623
832,NCTD_21134,NCTD,21134,323
833,NCTD_21134,NCTD,21134,623
834,NCTD_21135,NCTD,21135,323
835,NCTD_21135,NCTD,21135,623
836,NCTD_21141,NCTD,21141,301
837,NCTD_21142,NCTD,21142,445
838,NCTD_21144,NCTD,21144,301
839,NCTD_21144,NCTD,21144,308
840,NCTD_21145,NCTD,21145,301
841,NCTD_21147,NCTD,21147,309
842,NCTD_21147,NCTD,21147,609
843,NCTD_21149,NCTD,21149,304
844,NCTD_21149,NCTD,21149,309
845,NCTD_21149,NCTD,21149,609
846,NCTD_21150,NCTD,21150,301
847,NCTD_21151,NCTD,21151,304
848,NCTD_21151,NCTD,21151,309
849,NCTD_21151,NCTD,21151,609
850,NCTD_21160,NCTD,21160,332
851,NCTD_21160,NCTD,21160,632
852,NCTD_21161,NCTD,21161,306
853,NCTD_21164,NCTD,21164,306
854,NCTD_21165,NCTD,21165,332
855,NCTD_21165,NCTD,21165,632
856,NCTD_21166,NCTD,21166,306
857,NCTD_21170,NCTD,21170,332
858,NCTD_21170,NCTD,21170,632
859,NCTD_21171,NCTD,21171,303
860,NCTD_21171,NCTD,21171,634
861,NCTD_21173,NCTD,21173,303
862,NCTD_21173,NCTD,21173,634
863,NCTD_21174,NCTD,21174,303
864,NCTD_21175,NCTD,21175,303
865,NCTD_21177,NCTD,21177,332
866,NCTD_21178,NCTD,21178,332
867,NCTD_21180,NCTD,21180,332
868,NCTD_21181,NCTD,21181,304
869,NCTD_21181,NCTD,21181,604
870,NCTD_21183,NCTD,21183,604
871,NCTD_21184,NCTD,21184,306
872,NCTD_21185,NCTD,21185,306
873,NCTD_21187,NCTD,21187,604
874,NCTD_21188,NCTD,21188,332
875,NCTD_21191,NCTD,21191,306
876,NCTD_21191,NCTD,21191,318
877,NCTD_21192,NCTD,21192,306
878,NCTD_21193,NCTD,21193,304
879,NCTD_21193,NCTD,21193,604
880,NCTD_21194,NCTD,21194,306
881,NCTD_21197,NCTD,21197,306
882,NCTD_21198,NCTD,21198,306
883,NCTD_21199,NCTD,21199,306
884,NCTD_21201,NCTD,21201,318
885,NCTD_21202,NCTD,21202,318
886,NCTD_21203,NCTD,21203,332
887,NCTD_21204,NCTD,21204,304
888,NCTD_21204,NCTD,21204,604
889,NCTD_21205,NCTD,21205,332
890,NCTD_21206,NCTD,21206,332
891,NCTD_21210,NCTD,21210,304
892,NCTD_21210,NCTD,21210,604
893,NCTD_21213,NCTD,21213,304
894,NCTD_21213,NCTD,21213,604
895,NCTD_21232,NCTD,21232,305
896,NCTD_21233,NCTD,21233,358
897,NCTD_21234,NCTD,21234,305
898,NCTD_21236,NCTD,21236,358
899,NCTD_21237,NCTD,21237,358
900,NCTD_21238,NCTD,21238,305
901,NCTD_21238,NCTD,21238,355
902,NCTD_21239,NCTD,21239,358
903,NCTD_21240,NCTD,21240,355
904,NCTD_21240,NCTD,21240,358
905,NCTD_21240,NCTD,21240,359
906,NCTD_21241,NCTD,21241,355
907,NCTD_21241,NCTD,21241,358
908,NCTD_21241,NCTD,21241,359
909,NCTD_21246,NCTD,21246,351
910,NCTD_21246,NCTD,21246,358
911,NCTD_21246,NCTD,21246,359
912,NCTD_21246,NCTD,21246,651
913,NCTD_21247,NCTD,21247,350
914,NCTD_21249,NCTD,21249,350
915,NCTD_21250,NCTD,21250,350
916,NCTD_21254,NCTD,21254,350
917,NCTD_21271,NCTD,21271,350
918,NCTD_21273,NCTD,21273,354
919,NCTD_21274,NCTD,21274,352
920,NCTD_21274,NCTD,21274,354
921,NCTD_21274,NCTD,21274,652
922,NCTD_21277,NCTD,21277,354
923,NCTD_21277,NCTD,21277,652
924,NCTD_21278,NCTD,21278,371
925,NCTD_21280,NCTD,21280,388
926,NCTD_21281,NCTD,21281,388
927,NCTD_21282,NCTD,21282,388
928,NCTD_21283,NCTD,21283,371
929,NCTD_21284,NCTD,21284,371
930,NCTD_21285,NCTD,21285,371
931,NCTD_21286,NCTD,21286,351
932,NCTD_21286,NCTD,21286,358
933,NCTD_21286,NCTD,21286,359
934,NCTD_21286,NCTD,21286,651
935,NCTD_21291,NCTD,21291,395
936,NCTD_21292,NCTD,21292,395
937,NCTD_21309,NCTD,21309,301
938,NCTD_21309,NCTD,21309,302
939,NCTD_21311,NCTD,21311,301
940,NCTD_21311,NCTD,21311,302
941,NCTD_21317,NCTD,21317,313
942,NCTD_21319,NCTD,21319,392
943,NCTD_21324,NCTD,21324,392
944,NCTD_21334,NCTD,21334,325
945,NCTD_21335,NCTD,21335,311
946,NCTD_21337,NCTD,21337,311
947,NCTD_21343,NCTD,21343,301
948,NCTD_21352,NCTD,21352,309
949,NCTD_21353,NCTD,21353,392
950,NCTD_21355,NCTD,21355,623
951,NCTD_21356,NCTD,21356,303
952,NCTD_21357,NCTD,21357,623
953,NCTD_21358,NCTD,21358,311
954,NCTD_21358,NCTD,21358,313
955,NCTD_21359,NCTD,21359,313
956,NCTD_21365,NCTD,21365,315
957,NCTD_21365,NCTD,21365,392
958,NCTD_21366,NCTD,21366,301
959,NCTD_21368,NCTD,21368,302
960,NCTD_21368,NCTD,21368,315
961,NCTD_21368,NCTD,21368,325
962,NCTD_21372,NCTD,21372,315
963,NCTD_21373,NCTD,21373,301
964,NCTD_21374,NCTD,21374,309
965,NCTD_21374,NCTD,21374,311
966,NCTD_21374,NCTD,21374,315
967,NCTD_21375,NCTD,21375,315
968,NCTD_21378,NCTD,21378,304
969,NCTD_21378,NCTD,21378,604
970,NCTD_21380,NCTD,21380,302
971,NCTD_21380,NCTD,21380,315
972,NCTD_21380,NCTD,21380,325
973,NCTD_21381,NCTD,21381,315
974,NCTD_21381,NCTD,21381,325
975,NCTD_21382,NCTD,21382,315
976,NCTD_21382,NCTD,21382,325
977,NCTD_21384,NCTD,21384,315
978,NCTD_21384,NCTD,21384,325
979,NCTD_21385,NCTD,21385,304
980,NCTD_21394,NCTD,21394,445
981,NCTD_21395,NCTD,21395,309
982,NCTD_21395,NCTD,21395,609
983,NCTD_21396,NCTD,21396,301
984,NCTD_21399,NCTD,21399,301
985,NCTD_21401,NCTD,21401,308
986,NCTD_21402,NCTD,21402,304
987,NCTD_21402,NCTD,21402,309
988,NCTD_21403,NCTD,21403,304
989,NCTD_21403,NCTD,21403,604
990,NCTD_21406,NCTD,21406,334
991,NCTD_21407,NCTD,21407,334
992,NCTD_21409,NCTD,21409,332
993,NCTD_21409,NCTD,21409,632
994,NCTD_21415,NCTD,21415,303
995,NCTD_21419,NCTD,21419,303
996,NCTD_21421,NCTD,21421,332
997,NCTD_21424,NCTD,21424,306
998,NCTD_21426,NCTD,21426,604
999,NCTD_21428,NCTD,21428,306
1000,NCTD_21429,NCTD,21429,306
1001,NCTD_21429,NCTD,21429,318
1002,NCTD_21430,NCTD,21430,306
1003,NCTD_21431,NCTD,21431,306
1004,NCTD_21432,NCTD,21432,306
1005,NCTD_21438,NCTD,21438,304
1006,NCTD_21438,NCTD,21438,604
1007,NCTD_21444,NCTD,21444,359
1008,NCTD_21445,NCTD,21445,305
1009,NCTD_21445,NCTD,21445,356
1010,NCTD_21446,NCTD,21446,354
1011,NCTD_21450,NCTD,21450,350
1012,NCTD_21453,NCTD,21453,350
1013,NCTD_21455,NCTD,21455,388
1014,NCTD_21457,NCTD,21457,350
1015,NCTD_21464,NCTD,21464,388
1016,NCTD_21465,NCTD,21465,388
1017,NCTD_21466,NCTD,21466,388
1018,NCTD_21467,NCTD,21467,371
1019,NCTD_21468,NCTD,21468,371
1020,NCTD_21471,NCTD,21471,395
1021,NCTD_21472,NCTD,21472,395
1022,NCTD_21473,NCTD,21473,395
1023,NCTD_21474,NCTD,21474,395
1024,NCTD_21475,NCTD,21475,395
1025,NCTD_21477,NCTD,21477,392
1026,NCTD_21477,NCTD,21477,395
1027,NCTD_21478,NCTD,21478,392
1028,NCTD_21478,NCTD,21478,395
1029,NCTD_21480,NCTD,21480,395
1030,NCTD_21483,NCTD,21483,392
1031,NCTD_21483,NCTD,21483,395
1032,NCTD_21489,NCTD,21489,392
1033,NCTD_21489,NCTD,21489,395
1034,NCTD_21491,NCTD,21491,301
1035,NCTD_21491,NCTD,21491,302
1036,NCTD_21491,NCTD,21491,318
1037,NCTD_21494,NCTD,21494,301
1038,NCTD_21494,NCTD,21494,302
1039,NCTD_21494,NCTD,21494,318
1040,NCTD_21496,NCTD,21496,301
1041,NCTD_21496,NCTD,21496,302
1042,NCTD_21496,NCTD,21496,318
1043,NCTD_21497,NCTD,21497,301
1044,NCTD_21497,NCTD,21497,302
1045,NCTD_21497,NCTD,21497,318
1046,NCTD_21504,NCTD,21504,301
1047,NCTD_21504,NCTD,21504,302
1048,NCTD_21505,NCTD,21505,301
1049,NCTD_21505,NCTD,21505,302
1050,NCTD_21510,NCTD,21510,301
1051,NCTD_21511,NCTD,21511,301
1052,NCTD_21515,NCTD,21515,301
1053,NCTD_21516,NCTD,21516,325
1054,NCTD_21517,NCTD,21517,325
1055,NCTD_21520,NCTD,21520,325
1056,NCTD_21523,NCTD,21523,301
1057,NCTD_21525,NCTD,21525,315
1058,NCTD_21525,NCTD,21525,325
1059,NCTD_21525,NCTD,21525,623
1060,NCTD_21527,NCTD,21527,325
1061,NCTD_21527,NCTD,21527,623
1062,NCTD_21528,NCTD,21528,301
1063,NCTD_21529,NCTD,21529,309
1064,NCTD_21531,NCTD,21531,309
1065,NCTD_21532,NCTD,21532,309
1066,NCTD_21534,NCTD,21534,309
1067,NCTD_21534,NCTD,21534,311
1068,NCTD_21535,NCTD,21535,325
1069,NCTD_21535,NCTD,21535,623
1070,NCTD_21536,NCTD,21536,309
1071,NCTD_21537,NCTD,21537,309
1072,NCTD_21538,NCTD,21538,325
1073,NCTD_21538,NCTD,21538,623
1074,NCTD_21539,NCTD,21539,302
1075,NCTD_21539,NCTD,21539,309
1076,NCTD_21540,NCTD,21540,303
1077,NCTD_21540,NCTD,21540,311
1078,NCTD_21541,NCTD,21541,303
1079,NCTD_21541,NCTD,21541,309
1080,NCTD_21544,NCTD,21544,392
1081,NCTD_21545,NCTD,21545,309
1082,NCTD_21546,NCTD,21546,623
1083,NCTD_21547,NCTD,21547,303
1084,NCTD_21547,NCTD,21547,309
1085,NCTD_21547,NCTD,21547,311
1086,NCTD_21548,NCTD,21548,623
1087,NCTD_21549,NCTD,21549,309
1088,NCTD_21551,NCTD,21551,301
1089,NCTD_21554,NCTD,21554,392
1090,NCTD_21558,NCTD,21558,309
1091,NCTD_21558,NCTD,21558,623
1092,NCTD_21560,NCTD,21560,302
1093,NCTD_21560,NCTD,21560,315
1094,NCTD_21560,NCTD,21560,325
1095,NCTD_21561,NCTD,21561,309
1096,NCTD_21561,NCTD,21561,623
1097,NCTD_21563,NCTD,21563,315
1098,NCTD_21563,NCTD,21563,392
1099,NCTD_21566,NCTD,21566,302
1100,NCTD_21566,NCTD,21566,315
1101,NCTD_21566,NCTD,21566,325
1102,NCTD_21568,NCTD,21568,301
1103,NCTD_21569,NCTD,21569,392
1104,NCTD_21571,NCTD,21571,315
1105,NCTD_21574,NCTD,21574,301
1106,NCTD_21577,NCTD,21577,301
1107,NCTD_21585,NCTD,21585,303
1108,NCTD_21585,NCTD,21585,309
1109,NCTD_21585,NCTD,21585,313
1110,NCTD_21585,NCTD,21585,315
1111,NCTD_21587,NCTD,21587,301
1112,NCTD_21592,NCTD,21592,309
1113,NCTD_21592,NCTD,21592,311
1114,NCTD_21592,NCTD,21592,315
1115,NCTD_21593,NCTD,21593,309
1116,NCTD_21593,NCTD,21593,311
1117,NCTD_21593,NCTD,21593,315
1118,NCTD_21599,NCTD,21599,303
1119,NCTD_21599,NCTD,21599,309
1120,NCTD_21599,NCTD,21599,313
1121,NCTD_21599,NCTD,21599,315
1122,NCTD_21600,NCTD,21600,301
1123,NCTD_21601,NCTD,21601,301
1124,NCTD_21603,NCTD,21603,303
1125,NCTD_21603,NCTD,21603,309
1126,NCTD_21603,NCTD,21603,313
1127,NCTD_21603,NCTD,21603,315
1128,NCTD_21604,NCTD,21604,309
1129,NCTD_21604,NCTD,21604,609
1130,NCTD_21606,NCTD,21606,302
1131,NCTD_21606,NCTD,21606,315
1132,NCTD_21606,NCTD,21606,325
1133,NCTD_21607,NCTD,21607,304
1134,NCTD_21608,NCTD,21608,304
1135,NCTD_21609,NCTD,21609,304
1136,NCTD_21614,NCTD,21614,323
1137,NCTD_21614,NCTD,21614,623
1138,NCTD_21615,NCTD,21615,323
1139,NCTD_21615,NCTD,21615,623
1140,NCTD_21622,NCTD,21622,445
1141,NCTD_21623,NCTD,21623,301
1142,NCTD_21624,NCTD,21624,609
1143,NCTD_21626,NCTD,21626,301
1144,NCTD_21627,NCTD,21627,301
1145,NCTD_21628,NCTD,21628,309
1146,NCTD_21628,NCTD,21628,609
1147,NCTD_21629,NCTD,21629,301
1148,NCTD_21632,NCTD,21632,309
1149,NCTD_21632,NCTD,21632,609
1150,NCTD_21634,NCTD,21634,309
1151,NCTD_21634,NCTD,21634,609
1152,NCTD_21635,NCTD,21635,309
1153,NCTD_21635,NCTD,21635,609
1154,NCTD_21636,NCTD,21636,301
1155,NCTD_21637,NCTD,21637,309
1156,NCTD_21637,NCTD,21637,609
1157,NCTD_21638,NCTD,21638,309
1158,NCTD_21638,NCTD,21638,609
1159,NCTD_21639,NCTD,21639,301
1160,NCTD_21640,NCTD,21640,304
1161,NCTD_21640,NCTD,21640,309
1162,NCTD_21641,NCTD,21641,308
1163,NCTD_21642,NCTD,21642,309
1164,NCTD_21642,NCTD,21642,609
1165,NCTD_21643,NCTD,21643,304
1166,NCTD_21643,NCTD,21643,309
1167,NCTD_21644,NCTD,21644,304
1168,NCTD_21644,NCTD,21644,309
1169,NCTD_21645,NCTD,21645,308
1170,NCTD_21650,NCTD,21650,334
1171,NCTD_21652,NCTD,21652,334
1172,NCTD_21653,NCTD,21653,332
1173,NCTD_21653,NCTD,21653,632
1174,NCTD_21654,NCTD,21654,332
1175,NCTD_21654,NCTD,21654,632
1176,NCTD_21655,NCTD,21655,332
1177,NCTD_21655,NCTD,21655,632
1178,NCTD_21658,NCTD,21658,303
1179,NCTD_21660,NCTD,21660,332
1180,NCTD_21660,NCTD,21660,632
1181,NCTD_21661,NCTD,21661,306
1182,NCTD_21663,NCTD,21663,301
1183,NCTD_21664,NCTD,21664,303
1184,NCTD_21665,NCTD,21665,301
1185,NCTD_21666,NCTD,21666,332
1186,NCTD_21666,NCTD,21666,632
1187,NCTD_21667,NCTD,21667,303
1188,NCTD_21667,NCTD,21667,634
1189,MTS_11264,MTS,11264,3
1190,MTS_11264,MTS,11264,5
1191,MTS_11265,MTS,11265,31
1192,MTS_11266,MTS,11266,11
1193,MTS_11269,MTS,11269,43
1194,MTS_11269,MTS,11269,44
1195,MTS_11270,MTS,11270,1
1196,MTS_11271,MTS,11271,11
1197,MTS_11272,MTS,11272,110
1198,MTS_11272,MTS,11272,237
1199,MTS_11272,MTS,11272,921
1200,MTS_11274,MTS,11274,31
1201,MTS_11275,MTS,11275,3
1202,MTS_11275,MTS,11275,5
1203,MTS_11276,MTS,11276,6
1204,MTS_11277,MTS,11277,12
1205,MTS_11278,MTS,11278,25
1206,MTS_11279,MTS,11279,929
1207,MTS_11280,MTS,11280,2
1208,MTS_11282,MTS,11282,110
1209,MTS_11282,MTS,11282,921
1210,MTS_11284,MTS,11284,12
1211,MTS_11286,MTS,11286,60
1212,MTS_11287,MTS,11287,928
1213,MTS_11288,MTS,11288,2
1214,MTS_11289,MTS,11289,110
1215,MTS_11289,MTS,11289,921
1216,MTS_11290,MTS,11290,1
1217,MTS_11290,MTS,11290,6
1218,MTS_11291,MTS,11291,11
1219,MTS_11292,MTS,11292,31
1220,MTS_11294,MTS,11294,110
1221,MTS_11294,MTS,11294,921
1222,MTS_11295,MTS,11295,235
1223,MTS_11295,MTS,11295,25
1224,MTS_11295,MTS,11295,928
1225,MTS_11296,MTS,11296,1
1226,MTS_11296,MTS,11296,215
1227,MTS_11296,MTS,11296,6
1228,MTS_11297,MTS,11297,11
1229,MTS_11298,MTS,11298,10
1230,MTS_11298,MTS,11298,7
1231,MTS_11299,MTS,11299,12
1232,MTS_11300,MTS,11300,2
1233,MTS_11301,MTS,11301,7
1234,MTS_11302,MTS,11302,110
1235,MTS_11302,MTS,11302,921
1236,MTS_11303,MTS,11303,1
1237,MTS_11304,MTS,11304,5
1238,MTS_11307,MTS,11307,60
1239,MTS_11308,MTS,11308,929
1240,MTS_11309,MTS,11309,12
1241,MTS_11310,MTS,11310,3
1242,MTS_11311,MTS,11311,4
1243,MTS_11315,MTS,11315,7
1244,MTS_11316,MTS,11316,12
1245,MTS_11317,MTS,11317,5
1246,MTS_11319,MTS,11319,3
1247,MTS_11320,MTS,11320,110
1248,MTS_11320,MTS,11320,237
1249,MTS_11320,MTS,11320,921
1250,MTS_11321,MTS,11321,25
1251,MTS_11323,MTS,11323,4
1252,MTS_11324,MTS,11324,3
1253,MTS_11327,MTS,11327,11
1254,MTS_11329,MTS,11329,1
1255,MTS_11331,MTS,11331,7
1256,MTS_11333,MTS,11333,1
1257,MTS_11334,MTS,11334,215
1258,MTS_11335,MTS,11335,11
1259,MTS_11336,MTS,11336,7
1260,MTS_11337,MTS,11337,12
1261,MTS_11338,MTS,11338,5
1262,MTS_11339,MTS,11339,20
1263,MTS_11342,MTS,11342,11
1264,MTS_11344,MTS,11344,1
1265,MTS_11345,MTS,11345,20
1266,MTS_11346,MTS,11346,3
1267,MTS_11348,MTS,11348,20
1268,MTS_11350,MTS,11350,965
1269,MTS_11351,MTS,11351,1
1270,MTS_11353,MTS,11353,3
1271,MTS_11354,MTS,11354,11
1272,MTS_11355,MTS,11355,1
1273,MTS_11356,MTS,11356,964
1274,MTS_11358,MTS,11358,929
1275,MTS_11358,MTS,11358,955
1276,MTS_11358,MTS,11358,968
1277,MTS_11361,MTS,11361,965
1278,MTS_11364,MTS,11364,1
1279,MTS_11365,MTS,11365,3
1280,MTS_11367,MTS,11367,4
1281,MTS_11368,MTS,11368,5
1282,MTS_11369,MTS,11369,1
1283,MTS_11370,MTS,11370,12
1284,MTS_11370,MTS,11370,955
1285,MTS_11371,MTS,11371,12
1286,MTS_11371,MTS,11371,955
1287,MTS_11375,MTS,11375,4
1288,MTS_11376,MTS,11376,14
1289,MTS_11377,MTS,11377,1
1290,MTS_11377,MTS,11377,215
1291,MTS_11379,MTS,11379,14
1292,MTS_11380,MTS,11380,7
1293,MTS_11382,MTS,11382,12
1294,MTS_11382,MTS,11382,3
1295,MTS_11384,MTS,11384,917
1296,MTS_11385,MTS,11385,705
1297,MTS_11385,MTS,11385,929
1298,MTS_11386,MTS,11386,12
1299,MTS_11388,MTS,11388,14
1300,MTS_11389,MTS,11389,1
1301,MTS_11389,MTS,11389,215
1302,MTS_11390,MTS,11390,11
1303,MTS_11390,MTS,11390,955
1304,MTS_11391,MTS,11391,12
1305,MTS_11393,MTS,11393,916
1306,MTS_11395,MTS,11395,11
1307,MTS_11395,MTS,11395,955
1308,MTS_11396,MTS,11396,14
1309,MTS_11397,MTS,11397,12
1310,MTS_11398,MTS,11398,7
1311,MTS_11398,MTS,11398,852
1312,MTS_11399,MTS,11399,1
1313,MTS_11402,MTS,11402,14
1314,MTS_11403,MTS,11403,7
1315,MTS_11403,MTS,11403,852
1316,MTS_11405,MTS,11405,917
1317,MTS_11406,MTS,11406,1
1318,MTS_11407,MTS,11407,4
1319,MTS_11408,MTS,11408,12
1320,MTS_11409,MTS,11409,14
1321,MTS_11410,MTS,11410,4
1322,MTS_11411,MTS,11411,12
1323,MTS_11412,MTS,11412,1
1324,MTS_11412,MTS,11412,215
1325,MTS_11413,MTS,11413,10
1326,MTS_11413,MTS,11413,7
1327,MTS_11413,MTS,11413,852
1328,MTS_11414,MTS,11414,929
1329,MTS_11414,MTS,11414,934
1330,MTS_11415,MTS,11415,917
1331,MTS_11416,MTS,11416,4
1332,MTS_11417,MTS,11417,12
1333,MTS_11418,MTS,11418,1
1334,MTS_11420,MTS,11420,945
1335,MTS_11421,MTS,11421,929
1336,MTS_11421,MTS,11421,932
1337,MTS_11421,MTS,11421,934
1338,MTS_11422,MTS,11422,945
1339,MTS_11423,MTS,11423,12
1340,MTS_11425,MTS,11425,917
1341,MTS_11427,MTS,11427,852
1342,MTS_11429,MTS,11429,4
1343,MTS_11429,MTS,11429,961
1344,MTS_11432,MTS,11432,12
1345,MTS_11433,MTS,11433,115
1346,MTS_11434,MTS,11434,12
1347,MTS_11435,MTS,11435,852
1348,MTS_11437,MTS,11437,12
1349,MTS_11438,MTS,11438,1
1350,MTS_11438,MTS,11438,14
1351,MTS_11439,MTS,11439,115
1352,MTS_11440,MTS,11440,852
1353,MTS_11441,MTS,11441,856
1354,MTS_11441,MTS,11441,917
1355,MTS_11441,MTS,11441,936
1356,MTS_11445,MTS,11445,1
1357,MTS_11446,MTS,11446,14
1358,MTS_11447,MTS,11447,852
1359,MTS_11448,MTS,11448,115
1360,MTS_11450,MTS,11450,14
1361,MTS_11452,MTS,11452,4
1362,MTS_11455,MTS,11455,4
1363,MTS_11456,MTS,11456,854
1364,MTS_11457,MTS,11457,115
1365,MTS_11458,MTS,11458,856
1366,MTS_11458,MTS,11458,936
1367,MTS_11459,MTS,11459,852
1368,MTS_11460,MTS,11460,115
1369,MTS_11461,MTS,11461,1
1370,MTS_11463,MTS,11463,856
1371,MTS_11463,MTS,11463,936
1372,MTS_11464,MTS,11464,852
1373,MTS_11465,MTS,11465,12
1374,MTS_11465,MTS,11465,4
1375,MTS_11465,MTS,11465,962
1376,MTS_11466,MTS,11466,4
1377,MTS_11469,MTS,11469,115
1378,MTS_11470,MTS,11470,962
1379,MTS_11473,MTS,11473,936
1380,MTS_11476,MTS,11476,936
1381,MTS_11477,MTS,11477,852
1382,MTS_11479,MTS,11479,115
1383,MTS_11479,MTS,11479,854
1384,MTS_11480,MTS,11480,852
1385,MTS_11481,MTS,11481,115
1386,MTS_11495,MTS,11495,30
1387,MTS_11497,MTS,11497,30
1388,MTS_11498,MTS,11498,30
1389,MTS_11499,MTS,11499,30
